emp_no,salary,from_date,to_date
10790,65435,2016-05-06,2017-05-05
10790,66851,2017-05-06,2018-05-05
10790,69785,2018-05-06,2019-05-05
10790,71426,2019-05-06,2020-05-05
10790,74022,2020-05-06,2021-05-05
10790,75820,2021-05-06,2022-05-05
10790,80094,2022-05-06,2023-05-05
10790,83359,2023-05-06,9999-01-01
10791,58835,1996-07-14,1997-07-13
10791,60856,1997-07-14,1998-07-13
10791,61871,1998-07-14,1999-07-13
10791,64431,1999-07-14,2000-07-13
10791,66052,2000-07-14,2001-07-13
10791,68966,2001-07-14,2002-07-13
10791,71279,2002-07-14,2003-07-13
10791,73782,2003-07-14,2004-07-13
10791,76912,2004-07-14,2005-07-13
10791,80266,2005-07-14,2006-07-13
10791,84977,2006-07-14,2007-07-13
10791,89308,2007-07-14,9999-01-01
10792,88216,2002-12-06,2003-12-05
10792,93142,2003-12-06,2004-12-05
10792,95901,2004-12-06,2005-12-05
10792,101563,2005-12-06,2006-12-05
10792,107555,2006-12-06,2007-12-05
10792,112222,2007-12-06,2008-12-05
10792,115920,2008-12-06,2009-12-05
10792,122125,2009-12-06,2010-12-05
10792,126784,2010-12-06,2011-12-05
10792,130503,2011-12-06,2012-12-05
10792,133153,2012-12-06,2013-12-05
10792,139901,2013-12-06,2014-12-05
10793,70835,1993-10-23,1994-10-22
10793,73785,1994-10-23,1995-10-22
10793,77927,1995-10-23,1996-10-22
10793,81905,1996-10-23,1997-10-22
10793,86317,1997-10-23,1998-10-22
10793,90130,1998-10-23,1999-10-22
10793,95076,1999-10-23,2000-10-22
10793,98532,2000-10-23,2001-10-22
10793,102450,2001-10-23,2002-10-22
10793,108250,2002-10-23,2003-10-22
10793,111530,2003-10-23,2004-10-22
10793,115674,2004-10-23,2005-10-22
10794,54969,1995-08-02,1996-08-01
10794,57705,1996-08-02,1997-08-01
10794,59741,1997-08-02,1998-08-01
10794,61386,1998-08-02,1999-08-01
10794,63823,1999-08-02,2000-08-01
10794,66020,2000-08-02,2001-08-01
10794,68693,2001-08-02,2002-08-01
10794,71167,2002-08-02,2003-08-01
10794,72266,2003-08-02,2004-08-01
10794,74270,2004-08-02,2005-08-01
10794,75774,2005-08-02,2006-08-01
10794,78799,2006-08-02,9999-01-01
10795,46862,2007-08-02,2008-08-01
10795,47750,2008-08-02,2009-08-01
10795,49718,2009-08-02,2010-08-01
10795,52616,2010-08-02,2011-08-01
10795,55287,2011-08-02,2012-08-01
10795,56392,2012-08-02,2013-08-01
10795,57898,2013-08-02,2014-08-01
10795,58791,2014-08-02,2015-08-01
10795,60868,2015-08-02,2016-08-01
10795,64026,2016-08-02,2017-08-01
10795,64988,2017-08-02,2018-08-01
10795,67565,2018-08-02,9999-01-01
10796,81970,1995-02-06,1996-02-05
10796,85996,1996-02-06,1997-02-05
10796,87664,1997-02-06,1998-02-05
10796,90115,1998-02-06,1999-02-05
10796,92341,1999-02-06,2000-02-05
10796,96686,2000-02-06,2001-02-05
10796,98882,2001-02-06,2002-02-05
10796,103070,2002-02-06,2003-02-05
10796,107320,2003-02-06,2004-02-05
10796,111661,2004-02-06,2005-02-05
10796,113700,2005-02-06,2006-02-05
10796,116086,2006-02-06,9999-01-01
10797,68373,2013-05-02,2014-05-01
10797,69594,2014-05-02,2015-05-01
10797,71889,2015-05-02,2016-05-01
10797,73454,2016-05-02,2017-05-01
10797,75560,2017-05-02,2018-05-01
10797,78127,2018-05-02,2019-05-01
10797,82567,2019-05-02,2020-05-01
10797,87085,2020-05-02,2021-05-01
10797,88709,2021-05-02,2022-05-01
10797,90760,2022-05-02,2023-05-01
10797,94987,2023-05-02,9999-01-01
10798,66091,1994-06-04,1995-06-03
10798,67900,1995-06-04,1996-06-03
10798,71044,1996-06-04,1997-06-03
10798,73668,1997-06-04,1998-06-03
10798,77086,1998-06-04,1999-06-03
10798,79375,1999-06-04,2000-06-03
10798,80660,2000-06-04,2001-06-03
10798,82319,2001-06-04,2002-06-03
10798,86915,2002-06-04,2003-06-03
10798,92118,2003-06-04,2004-06-03
10798,95450,2004-06-04,2005-06-03
10798,100570,2005-06-04,2006-06-03
10799,77851,2004-05-26,2005-05-25
10799,81657,2005-05-26,2006-05-25
10799,83356,2006-05-26,2007-05-25
10799,86671,2007-05-26,2008-05-25
10799,88255,2008-05-26,2009-05-25
10799,90712,2009-05-26,2010-05-25
10799,95321,2010-05-26,2011-05-25
10799,96765,2011-05-26,2012-05-25
10799,98631,2012-05-26,2013-05-25
10799,100657,2013-05-26,2014-05-25
10799,104744,2014-05-26,2015-05-25
10799,110817,2015-05-26,2016-05-25
10800,54825,2007-12-31,2008-12-30
10800,56284,2008-12-31,2009-12-30
10800,58938,2009-12-31,2010-12-30
10800,61123,2010-12-31,2011-12-30
10800,62610,2011-12-31,2012-12-30
10800,63782,2012-12-31,2013-12-30
10800,65943,2013-12-31,2014-12-30
10800,68495,2014-12-31,2015-12-30
10800,71862,2015-12-31,2016-12-30
10800,75446,2016-12-31,2017-11-09
10801,84242,2012-10-12,2013-10-11
10801,87342,2013-10-12,2014-08-12
10802,67711,1990-02-15,1991-02-14
10802,69484,1991-02-15,1992-02-14
10802,71388,1992-02-15,1993-02-14
10802,75272,1993-02-15,1994-02-14
10802,77074,1994-02-15,1995-02-14
10802,79837,1995-02-15,1996-02-14
10802,83978,1996-02-15,1997-02-14
10802,86800,1997-02-15,1998-02-14
10802,90526,1998-02-15,1999-02-14
10802,95558,1999-02-15,2000-02-14
10802,100786,2000-02-15,2001-02-14
10802,104370,2001-02-15,2002-02-14
10803,48735,1992-10-08,1993-10-07
10803,51141,1993-10-08,1994-10-07
10803,52975,1994-10-08,1995-10-07
10803,54073,1995-10-08,1996-10-07
10803,56950,1996-10-08,1997-10-07
10803,59051,1997-10-08,1998-10-07
10803,61925,1998-10-08,1999-10-07
10803,65005,1999-10-08,2000-10-07
10803,67627,2000-10-08,2001-10-07
10803,70810,2001-10-08,2002-10-07
10803,72357,2002-10-08,2003-10-07
10803,75813,2003-10-08,9999-01-01
10804,69135,1996-07-16,1997-07-15
10804,72556,1997-07-16,1998-07-15
10804,74325,1998-07-16,1999-07-15
10804,78464,1999-07-16,2000-07-15
10804,81295,2000-07-16,2001-07-15
10804,84962,2001-07-16,2002-07-15
10804,88031,2002-07-16,2003-07-15
10804,92976,2003-07-16,2004-07-15
10804,97582,2004-07-16,2005-07-15
10804,100977,2005-07-16,2006-07-15
10804,106146,2006-07-16,2007-07-15
10804,111926,2007-07-16,9999-01-01
10805,71188,1997-05-22,1998-05-21
10805,75288,1998-05-22,1999-05-21
10805,77037,1999-05-22,2000-05-21
10805,80488,2000-05-22,2001-05-21
10805,84069,2001-05-22,2002-05-21
10805,85652,2002-05-22,2003-05-21
10805,90352,2003-05-22,2004-05-21
10805,94047,2004-05-22,2005-05-21
10805,96329,2005-05-22,2006-05-21
10805,101896,2006-05-22,2007-05-21
10805,106184,2007-05-22,2008-05-21
10805,109602,2008-05-22,2009-05-21
10806,64282,1997-03-03,1998-03-02
10806,65954,1998-03-03,1999-03-02
10806,69182,1999-03-03,2000-03-02
10806,71901,2000-03-03,2001-03-02
10806,73967,2001-03-03,2002-03-02
10806,77235,2002-03-03,2003-03-02
10806,80469,2003-03-03,2004-03-02
10806,82951,2004-03-03,2005-03-02
10806,87568,2005-03-03,2006-03-02
10806,89328,2006-03-03,2007-03-02
10806,90859,2007-03-03,2008-03-02
10806,94703,2008-03-03,9999-01-01
10807,70599,1990-08-28,1991-08-27
10807,72848,1991-08-28,1992-08-27
10807,75027,1992-08-28,1993-08-27
10807,78629,1993-08-28,1994-08-27
10807,81166,1994-08-28,1995-08-27
10807,83946,1995-08-28,1996-08-27
10807,85469,1996-08-28,1997-08-27
10807,89661,1997-08-28,1998-08-27
10807,92840,1998-08-28,1999-08-27
10807,98275,1999-08-28,2000-08-27
10807,103413,2000-08-28,2001-08-27
10807,107521,2001-08-28,2002-08-27
10808,71696,2009-03-31,2010-03-30
10808,74205,2010-03-31,2011-03-30
10808,77522,2011-03-31,2012-03-30
10808,79347,2012-03-31,2013-03-30
10808,82348,2013-03-31,2014-03-30
10808,84614,2014-03-31,2015-03-30
10808,87271,2015-03-31,2016-03-30
10808,92477,2016-03-31,2016-12-02
10809,83652,1998-06-02,1999-06-01
10809,86523,1999-06-02,2000-06-01
10809,91174,2000-06-02,2001-06-01
10809,93979,2001-06-02,2002-06-01
10809,95808,2002-06-02,2003-06-01
10809,98000,2003-06-02,2004-06-01
10809,100338,2004-06-02,2005-06-01
10809,104187,2005-06-02,2006-06-01
10809,109945,2006-06-02,2007-06-01
10809,113141,2007-06-02,2008-06-01
10809,118752,2008-06-02,2009-06-01
10809,124299,2009-06-02,9999-01-01
10810,69791,2009-09-08,2010-09-07
10810,73734,2010-09-08,2011-09-07
10810,76224,2011-09-08,2012-09-07
10810,79368,2012-09-08,2013-09-07
10810,81745,2013-09-08,2014-09-07
10810,85500,2014-09-08,2015-09-07
10810,88491,2015-09-08,2016-09-07
10810,92863,2016-09-08,2017-09-07
10810,94627,2017-09-08,2018-09-07
10810,100246,2018-09-08,2019-09-07
10810,105669,2019-09-08,2020-09-07
10810,108597,2020-09-08,9999-01-01
10811,88315,2008-11-28,2009-11-27
10811,90029,2009-11-28,2010-11-27
10811,93912,2010-11-28,2011-11-27
10811,99223,2011-11-28,2012-11-27
10811,105120,2012-11-28,2013-11-27
10811,110298,2013-11-28,2014-11-27
10811,115539,2014-11-28,2015-11-27
10811,117423,2015-11-28,2016-11-27
10811,120715,2016-11-28,2017-11-27
10811,126752,2017-11-28,2018-11-27
10811,132062,2018-11-28,2019-11-27
10811,137748,2019-11-28,9999-01-01
10812,60832,2014-04-09,2015-04-08
10812,62775,2015-04-09,2016-04-08
10812,64887,2016-04-09,2017-04-08
10812,68769,2017-04-09,2018-04-08
10812,69995,2018-04-09,2019-04-08
10812,72507,2019-04-09,2020-04-08
10812,73645,2020-04-09,2021-04-08
10812,75445,2021-04-09,2022-04-08
10812,77802,2022-04-09,2023-04-08
10812,79786,2023-04-09,9999-01-01
10813,50536,1999-04-23,2000-04-22
10813,52136,2000-04-23,2001-04-22
10813,53979,2001-04-23,2002-04-22
10813,55283,2002-04-23,2003-04-22
10813,58580,2003-04-23,2004-04-22
10813,60481,2004-04-23,2005-04-22
10813,61413,2005-04-23,2006-04-22
10813,64426,2006-04-23,2007-04-22
10813,67617,2007-04-23,2008-04-22
10813,70854,2008-04-23,2009-04-22
10813,75068,2009-04-23,2010-04-22
10813,78497,2010-04-23,9999-01-01
10814,81319,1996-05-08,1997-05-07
10814,84873,1997-05-08,1998-05-07
10814,87050,1998-05-08,1999-05-07
10814,91554,1999-05-08,2000-05-07
10814,93444,2000-05-08,2001-05-07
10814,98888,2001-05-08,2002-05-07
10814,103524,2002-05-08,2003-05-07
10814,108325,2003-05-08,2004-05-07
10814,114487,2004-05-08,2005-05-07
10814,118051,2005-05-08,2006-05-07
10814,123697,2006-05-08,2007-05-07
10814,129548,2007-05-08,2008-05-07
10815,48715,2014-08-24,2015-08-23
10815,51534,2015-08-24,2016-08-23
10815,52377,2016-08-24,2017-01-24
10816,60594,2004-06-09,2005-06-08
10816,63857,2005-06-09,2006-06-08
10816,67075,2006-06-09,2007-06-08
10816,70288,2007-06-09,2008-06-08
10816,72618,2008-06-09,2009-06-08
10816,74021,2009-06-09,2010-06-08
10816,78157,2010-06-09,2011-06-08
10816,79411,2011-06-09,2012-06-08
10816,82013,2012-06-09,2013-06-08
10816,84022,2013-06-09,2014-06-08
10816,87965,2014-06-09,2015-06-08
10816,91706,2015-06-09,9999-01-01
10817,66859,2001-04-09,2002-04-08
10817,70770,2002-04-09,2003-04-08
10817,74897,2003-04-09,2004-04-08
10817,76239,2004-04-09,2005-04-08
10817,79959,2005-04-09,2006-04-08
10817,83865,2006-04-09,2007-04-08
10817,87390,2007-04-09,2008-04-08
10817,90547,2008-04-09,2009-04-08
10817,92917,2009-04-09,2010-04-08
10817,96610,2010-04-09,2011-04-08
10817,102141,2011-04-09,2012-04-08
10817,104331,2012-04-09,9999-01-01
10818,63221,1991-06-03,1992-06-02
10818,66318,1992-06-03,1993-06-02
10818,69630,1993-06-03,1994-06-02
10818,71386,1994-06-03,1995-06-02
10818,73960,1995-06-03,1996-06-02
10818,77670,1996-06-03,1997-06-02
10818,81619,1997-06-03,1998-06-02
10818,82958,1998-06-03,1999-06-02
10818,85160,1999-06-03,2000-06-02
10818,87838,2000-06-03,2001-06-02
10818,90439,2001-06-03,2002-06-02
10818,91863,2002-06-03,9999-01-01
10819,71671,1997-01-01,1997-12-31
10819,73092,1998-01-01,1998-12-31
10819,75751,1999-01-01,1999-12-31
10819,77151,2000-01-01,2000-12-31
10819,80080,2001-01-01,2001-12-31
10819,84290,2002-01-01,2002-12-31
10819,88346,2003-01-01,2003-12-31
10819,92033,2004-01-01,2004-12-31
10819,93929,2005-01-01,2005-12-31
10819,95652,2006-01-01,2006-12-31
10819,99694,2007-01-01,2007-12-31
10819,105497,2008-01-01,9999-01-01
10820,90226,1991-12-01,1992-11-30
10820,93393,1992-12-01,1993-11-30
10820,95592,1993-12-01,1994-11-30
10820,97520,1994-12-01,1995-11-30
10820,99977,1995-12-01,1996-11-30
10820,103715,1996-12-01,1997-11-30
10820,109291,1997-12-01,1998-11-30
10820,115500,1998-12-01,1999-11-30
10820,119467,1999-12-01,2000-11-30
10820,124773,2000-12-01,2001-11-30
10820,127685,2001-12-01,2002-11-30
10820,132537,2002-12-01,2003-11-30
10821,47965,2001-06-19,2002-06-18
10821,49678,2002-06-19,2003-06-18
10821,51490,2003-06-19,2004-06-18
10821,54174,2004-06-19,2005-06-18
10821,56258,2005-06-19,2006-06-18
10821,57760,2006-06-19,2007-06-18
10821,59946,2007-06-19,2008-06-18
10821,63520,2008-06-19,2009-06-18
10821,65484,2009-06-19,2010-06-18
10821,66852,2010-06-19,2011-06-18
10821,69587,2011-06-19,2012-06-18
10821,71295,2012-06-19,9999-01-01
10822,66286,2013-08-06,2014-08-05
10822,68268,2014-08-06,2015-08-05
10822,70026,2015-08-06,2016-08-05
10822,73071,2016-08-06,2017-08-05
10822,74204,2017-08-06,2018-08-05
10822,78287,2018-08-06,2019-08-05
10822,82257,2019-08-06,2020-08-05
10822,87156,2020-08-06,2021-08-05
10822,89844,2021-08-06,2022-08-05
10822,93368,2022-08-06,2023-08-05
10822,97058,2023-08-06,9999-01-01
10823,63372,1990-04-05,1991-04-04
10823,66807,1991-04-05,1992-04-04
10823,68114,1992-04-05,1993-04-04
10823,71385,1993-04-05,1994-04-04
10823,73373,1994-04-05,1995-04-04
10823,76918,1995-04-05,1996-04-04
10823,80478,1996-04-05,1997-04-04
10823,83353,1997-04-05,1998-04-04
10823,86463,1998-04-05,1999-04-04
10823,89651,1999-04-05,2000-04-04
10823,92450,2000-04-05,2001-04-04
10823,93955,2001-04-05,9999-01-01
10824,56933,1997-02-08,1998-02-07
10824,59983,1998-02-08,1999-02-07
10824,61385,1999-02-08,2000-02-07
10824,63457,2000-02-08,2001-02-07
10824,64789,2001-02-08,2002-02-07
10824,66472,2002-02-08,2003-02-07
10824,67764,2003-02-08,2004-02-07
10824,69865,2004-02-08,2005-02-07
10824,73501,2005-02-08,2006-02-07
10824,75914,2006-02-08,2007-02-07
10824,79307,2007-02-08,2008-02-07
10824,81833,2008-02-08,9999-01-01
10825,62498,2000-11-12,2001-11-11
10825,65037,2001-11-12,2002-11-11
10825,66724,2002-11-12,2003-11-11
10825,70047,2003-11-12,2004-11-11
10825,72901,2004-11-12,2005-11-11
10825,76569,2005-11-12,2006-11-11
10825,78794,2006-11-12,2007-11-11
10825,83436,2007-11-12,2008-11-11
10825,85365,2008-11-12,2009-11-11
10825,89511,2009-11-12,2010-11-11
10825,91907,2010-11-12,2011-11-11
10825,96993,2011-11-12,9999-01-01
10826,62754,1991-11-26,1992-11-25
10826,64094,1992-11-26,1993-11-25
10826,66003,1993-11-26,1994-11-25
10826,68682,1994-11-26,1995-11-25
10826,71065,1995-11-26,1996-11-25
10826,72929,1996-11-26,1997-11-25
10826,76668,1997-11-26,1998-11-25
10826,78101,1998-11-26,1999-11-25
10826,79931,1999-11-26,2000-11-25
10826,83006,2000-11-26,2001-11-25
10826,86462,2001-11-26,2002-11-25
10826,91530,2002-11-26,9999-01-01
10827,71518,1998-05-24,1999-05-23
10827,74306,1999-05-24,2000-05-23
10827,77919,2000-05-24,2001-05-23
10827,82197,2001-05-24,2002-05-23
10827,84730,2002-05-24,2003-05-23
10827,88720,2003-05-24,2004-05-23
10827,93552,2004-05-24,2005-05-23
10827,96279,2005-05-24,2006-05-23
10827,99206,2006-05-24,2007-05-23
10827,102775,2007-05-24,2008-05-23
10827,104590,2008-05-24,2009-05-23
10827,110565,2009-05-24,2010-05-23
10828,73382,2006-06-12,2007-06-11
10828,75489,2007-06-12,2008-06-11
10828,79047,2008-06-12,2009-06-11
10828,82884,2009-06-12,2010-06-11
10828,84607,2010-06-12,2011-06-11
10828,86841,2011-06-12,2012-06-11
10828,89540,2012-06-12,2013-06-11
10828,93807,2013-06-12,2014-06-11
10828,98130,2014-06-12,2015-06-11
10828,102968,2015-06-12,2016-06-11
10828,105222,2016-06-12,2017-06-11
10828,108754,2017-06-12,9999-01-01
10829,67445,2002-09-12,2003-09-11
10829,69912,2003-09-12,2004-09-11
10829,71336,2004-09-12,2005-09-11
10829,75314,2005-09-12,2006-09-11
10829,77829,2006-09-12,2007-09-11
10829,81788,2007-09-12,2008-09-11
10829,85697,2008-09-12,2009-09-11
10829,90326,2009-09-12,2010-09-11
10829,93809,2010-09-12,2011-09-11
10829,97503,2011-09-12,2012-09-11
10829,102253,2012-09-12,2013-09-11
10829,105451,2013-09-12,9999-01-01
10830,63968,2010-08-01,2011-07-31
10830,67084,2011-08-01,2012-07-31
10830,69168,2012-08-01,2013-07-31
10830,73264,2013-08-01,2014-07-31
10830,77095,2014-08-01,2015-07-31
10830,79619,2015-08-01,2016-07-31
10830,81101,2016-08-01,2017-07-31
10830,82839,2017-08-01,2018-07-31
10830,86372,2018-08-01,2019-07-31
10830,90600,2019-08-01,2020-07-31
10830,95506,2020-08-01,2021-07-31
10830,99891,2021-08-01,9999-01-01
10831,52281,1995-01-06,1996-01-05
10831,55129,1996-01-06,1997-01-05
10831,57581,1997-01-06,1998-01-05
10831,60949,1998-01-06,1999-01-05
10831,63536,1999-01-06,2000-01-05
10831,65488,2000-01-06,2001-01-05
10831,69000,2001-01-06,2002-01-05
10831,72123,2002-01-06,2003-01-05
10831,74970,2003-01-06,2004-01-05
10831,76302,2004-01-06,2005-01-05
10831,79779,2005-01-06,2006-01-05
10831,81347,2006-01-06,9999-01-01
10832,76857,1993-05-02,1994-05-01
10832,81078,1994-05-02,1995-05-01
10832,84492,1995-05-02,1996-05-01
10832,87891,1996-05-02,1997-05-01
10832,91785,1997-05-02,1998-05-01
10832,95818,1998-05-02,1999-05-01
10832,101462,1999-05-02,2000-05-01
10832,103165,2000-05-02,2001-05-01
10832,107121,2001-05-02,2002-05-01
10832,110858,2002-05-02,2003-05-01
10832,113630,2003-05-02,2004-05-01
10832,119624,2004-05-02,2005-05-01
10833,72570,1998-01-08,1999-01-07
10833,74896,1999-01-08,2000-01-07
10833,76938,2000-01-08,2001-01-07
10833,78677,2001-01-08,2002-01-07
10833,82738,2002-01-08,2003-01-07
10833,86475,2003-01-08,2004-01-07
10833,91167,2004-01-08,2005-01-07
10833,94803,2005-01-08,2006-01-07
10833,98125,2006-01-08,2007-01-07
10833,101129,2007-01-08,2008-01-07
10833,106735,2008-01-08,2009-01-07
10833,109642,2009-01-08,9999-01-01
10834,67306,2008-12-04,2009-12-03
10834,69943,2009-12-04,2010-12-03
10834,71979,2010-12-04,2011-12-03
10834,75057,2011-12-04,2012-12-03
10834,78788,2012-12-04,2013-12-03
10834,81677,2013-12-04,2014-12-03
10834,85789,2014-12-04,2015-12-03
10834,90063,2015-12-04,2016-12-03
10834,91564,2016-12-04,2017-12-03
10834,93335,2017-12-04,2018-12-03
10834,98540,2018-12-04,2019-12-03
10834,103478,2019-12-04,9999-01-01
10835,54816,1997-06-02,1998-06-01
10835,57128,1998-06-02,1999-06-01
10835,59685,1999-06-02,2000-06-01
10835,60850,2000-06-02,2001-06-01
10835,64057,2001-06-02,2002-06-01
10835,66458,2002-06-02,2003-06-01
10835,68015,2003-06-02,2004-06-01
10835,71906,2004-06-02,2005-06-01
10835,74625,2005-06-02,2006-06-01
10835,77987,2006-06-02,2007-06-01
10835,81940,2007-06-02,2008-06-01
10835,83848,2008-06-02,9999-01-01
10836,72791,1997-10-20,1998-10-19
10836,76609,1998-10-20,1999-10-19
10836,79177,1999-10-20,2000-10-19
10836,83710,2000-10-20,2001-10-19
10836,86501,2001-10-20,2002-10-19
10836,90322,2002-10-20,2003-10-19
10836,93837,2003-10-20,2004-10-19
10836,96627,2004-10-20,2005-10-19
10836,101557,2005-10-20,2006-10-19
10836,106889,2006-10-20,2007-10-19
10836,108511,2007-10-20,2008-10-19
10836,113592,2008-10-20,9999-01-01
10837,48430,1995-08-12,1996-08-11
10837,49962,1996-08-12,1997-08-11
10837,51885,1997-08-12,1998-08-11
10837,53007,1998-08-12,1999-08-11
10837,54424,1999-08-12,2000-08-11
10837,55985,2000-08-12,2001-08-11
10837,56960,2001-08-12,2002-08-11
10837,59065,2002-08-12,2003-08-11
10837,62351,2003-08-12,2004-08-11
10837,65793,2004-08-12,2005-08-11
10837,68006,2005-08-12,2006-08-11
10837,69677,2006-08-12,2007-08-11
10838,52758,1994-04-02,1995-04-01
10838,55035,1995-04-02,1996-04-01
10838,57136,1996-04-02,1997-04-01
10838,58285,1997-04-02,1998-04-01
10838,61470,1998-04-02,1999-04-01
10838,64742,1999-04-02,2000-04-01
10838,66413,2000-04-02,2001-04-01
10838,70176,2001-04-02,2002-04-01
10838,73988,2002-04-02,2003-04-01
10838,76918,2003-04-02,2004-04-01
10838,79496,2004-04-02,2005-04-01
10838,84116,2005-04-02,9999-01-01
10839,38843,1990-10-10,1991-10-09
10839,39564,1991-10-10,1992-10-09
10839,40421,1992-10-10,1993-10-09
10839,42259,1993-10-10,1994-10-09
10839,43780,1994-10-10,1995-10-09
10839,45745,1995-10-10,1996-10-09
10839,47976,1996-10-10,1997-10-09
10839,49323,1997-10-10,1998-10-09
10839,50544,1998-10-10,1999-10-09
10839,53273,1999-10-10,2000-10-09
10839,56346,2000-10-10,2001-10-09
10839,57664,2001-10-10,9999-01-01
10840,46880,2012-11-21,2013-11-20
10840,48846,2013-11-21,2014-11-20
10840,50628,2014-11-21,2015-11-20
10840,52224,2015-11-21,2016-10-12
10841,61207,2010-11-17,2011-11-16
10841,62822,2011-11-17,2012-11-16
10841,66345,2012-11-17,2013-11-16
10841,68644,2013-11-17,2014-11-16
10841,70837,2014-11-17,2015-11-16
10841,73257,2015-11-17,2016-11-16
10841,74586,2016-11-17,2017-11-16
10841,75984,2017-11-17,2018-11-16
10841,79450,2018-11-17,2019-11-16
10841,83348,2019-11-17,2020-11-16
10841,85946,2020-11-17,2021-10-26
10842,46445,2007-07-05,2008-07-04
10842,48854,2008-07-05,2009-07-04
10842,51385,2009-07-05,2010-07-04
10842,52793,2010-07-05,2011-07-04
10842,54832,2011-07-05,2012-07-04
10842,57429,2012-07-05,2013-07-04
10842,60110,2013-07-05,2014-07-04
10842,62926,2014-07-05,2015-07-04
10842,66484,2015-07-05,2016-07-04
10842,68069,2016-07-05,2017-07-04
10842,70028,2017-07-05,2018-07-04
10842,71186,2018-07-05,9999-01-01
10843,56723,1997-05-13,1998-05-12
10843,59322,1998-05-13,1999-05-12
10843,62654,1999-05-13,2000-05-12
10843,64670,2000-05-13,2001-05-12
10843,65718,2001-05-13,2002-05-12
10843,67210,2002-05-13,2003-05-12
10843,70315,2003-05-13,2004-05-12
10843,71732,2004-05-13,2005-05-12
10843,73650,2005-05-13,2006-05-12
10843,76169,2006-05-13,2007-05-12
10843,77695,2007-05-13,2008-03-22
10844,39479,1994-08-20,1995-08-19
10844,40449,1995-08-20,1996-08-19
10844,42504,1996-08-20,1997-08-19
10844,44942,1997-08-20,1998-08-19
10844,46118,1998-08-20,1999-08-19
10844,47548,1999-08-20,2000-08-19
10844,49271,2000-08-20,2001-08-19
10844,50450,2001-08-20,2002-08-19
10844,51506,2002-08-20,2003-08-19
10844,54479,2003-08-20,2004-08-19
10844,55512,2004-08-20,2005-08-19
10844,57797,2005-08-20,9999-01-01
10845,51353,2011-01-21,2012-01-20
10845,53199,2012-01-21,2013-01-20
10845,54221,2013-01-21,2014-01-20
